student,occas,gpa,job,sex,highgpa,admitted
1,0,2.3,2,1,2.8,1
1,1,2.1,2,1,2.8,1
1,2,3,2,1,2.8,1
1,3,3,2,1,2.8,1
1,4,3,2,1,2.8,1
1,5,3.3,2,1,2.8,1
2,0,2.2,2,0,2.5,0
2,1,2.5,3,0,2.5,0
2,2,2.6,2,0,2.5,0
2,3,2.6,2,0,2.5,0
2,4,3,2,0,2.5,0
2,5,2.8,2,0,2.5,0
3,0,2.4,2,1,2.5,1
3,1,2.9,2,1,2.5,1
3,2,3,2,1,2.5,1
3,3,2.8,3,1,2.5,1
3,4,3.3,2,1,2.5,1
3,5,3.4,2,1,2.5,1
4,0,2.5,3,0,3.8,0
4,1,2.7,2,0,3.8,0
4,2,2.4,2,0,3.8,0
4,3,2.7,2,0,3.8,0
4,4,2.9,2,0,3.8,0
4,5,2.7,2,0,3.8,0
5,0,2.8,2,0,3.1,1
5,1,2.8,2,0,3.1,1
5,2,2.8,2,0,3.1,1
5,3,3,2,0,3.1,1
5,4,2.9,2,0,3.1,1
5,5,3.1,2,0,3.1,1
6,0,2.5,2,1,2.9,0
6,1,2.4,3,1,2.9,0
6,2,2.4,3,1,2.9,0
6,3,2.3,2,1,2.9,0
6,4,2.7,3,1,2.9,0
6,5,2.8,3,1,2.9,0
7,0,2.4,3,0,2.3,1
7,1,2.4,2,0,2.3,1
7,2,2.8,3,0,2.3,1
7,3,2.6,2,0,2.3,1
7,4,3,2,0,2.3,1
7,5,3,2,0,2.3,1
8,0,2.8,2,1,3.9,1
8,1,2.8,2,1,3.9,1
8,2,3.1,2,1,3.9,1
8,3,3.3,2,1,3.9,1
8,4,3.3,2,1,3.9,1
8,5,3.4,2,1,3.9,1
9,0,2.8,2,0,2,NA
9,1,2.7,2,0,2,NA
9,2,2.7,3,0,2,NA
9,3,3.1,2,0,2,NA
9,4,3.1,2,0,2,NA
9,5,3.5,2,0,2,NA
10,0,2.8,2,0,2.8,1
10,1,2.8,2,0,2.8,1
10,2,3,2,0,2.8,1
10,3,2.7,3,0,2.8,1
10,4,3,2,0,2.8,1
10,5,3,2,0,2.8,1
11,0,2.6,2,1,3.9,NA
11,1,2.9,3,1,3.9,NA
11,2,3.2,2,1,3.9,NA
11,3,3.6,2,1,3.9,NA
11,4,3.6,2,1,3.9,NA
11,5,3.8,2,1,3.9,NA
12,0,2.6,3,1,2.9,1
12,1,3,2,1,2.9,1
12,2,2.3,2,1,2.9,1
12,3,2.9,2,1,2.9,1
12,4,3.1,2,1,2.9,1
12,5,3.3,2,1,2.9,1
13,0,2.8,2,0,3.7,NA
13,1,3.1,2,0,3.7,NA
13,2,3.5,2,0,3.7,NA
13,3,3.6,2,0,3.7,NA
13,4,3.9,2,0,3.7,NA
13,5,3.9,2,0,3.7,NA
14,0,2.4,2,1,3.5,1
14,1,3,2,1,3.5,1
14,2,2.9,2,1,3.5,1
14,3,3,2,1,3.5,1
14,4,3.3,2,1,3.5,1
14,5,3.4,2,1,3.5,1
15,0,2.2,2,0,3.6,0
15,1,2.7,2,0,3.6,0
15,2,2.6,3,0,3.6,0
15,3,2.6,3,0,3.6,0
15,4,2.8,3,0,3.6,0
15,5,2.8,2,0,3.6,0
16,0,2.5,2,1,2.9,0
16,1,2.7,2,1,2.9,0
16,2,2.8,2,1,2.9,0
16,3,2.7,2,1,2.9,0
16,4,2.8,2,1,2.9,0
16,5,2.8,2,1,2.9,0
17,0,2.6,2,0,2.4,1
17,1,2.2,2,0,2.4,1
17,2,2.6,2,0,2.4,1
17,3,2.5,3,0,2.4,1
17,4,2.6,3,0,2.4,1
17,5,2.8,2,0,2.4,1
18,0,2.4,3,0,2.5,0
18,1,2.9,2,0,2.5,0
18,2,2,2,0,2.5,0
18,3,2.6,2,0,2.5,0
18,4,2.5,2,0,2.5,0
18,5,2.7,3,0,2.5,0
19,0,2.5,2,1,2.3,0
19,1,2.3,2,1,2.3,0
19,2,3,2,1,2.3,0
19,3,2.9,3,1,2.3,0
19,4,2.9,2,1,2.3,0
19,5,2.9,3,1,2.3,0
20,0,2.8,2,0,3.4,NA
20,1,2.9,2,0,3.4,NA
20,2,3.2,2,0,3.4,NA
20,3,3.2,2,0,3.4,NA
20,4,3.4,2,0,3.4,NA
20,5,3.3,2,0,3.4,NA
21,0,2.6,2,1,2.8,0
21,1,2.4,2,1,2.8,0
21,2,2.5,2,1,2.8,0
21,3,2.5,2,1,2.8,0
21,4,2.5,2,1,2.8,0
21,5,2.6,2,1,2.8,0
22,0,2.8,2,0,3.6,NA
22,1,2.7,2,0,3.6,NA
22,2,3.1,2,0,3.6,NA
22,3,3.1,2,0,3.6,NA
22,4,3,2,0,3.6,NA
22,5,3.3,1,0,3.6,NA
23,0,2.8,2,0,2.4,1
23,1,3.2,2,0,2.4,1
23,2,2.8,2,0,2.4,1
23,3,3,2,0,2.4,1
23,4,2.9,3,0,2.4,1
23,5,3,2,0,2.4,1
24,0,2.7,2,1,3.9,0
24,1,2.9,3,1,3.9,0
24,2,3,2,1,3.9,0
24,3,2.7,2,1,3.9,0
24,4,2.9,3,1,3.9,0
24,5,3,2,1,3.9,0
25,0,3.5,2,1,3.7,NA
25,1,3.1,2,1,3.7,NA
25,2,3,2,1,3.7,NA
25,3,3.3,2,1,3.7,NA
25,4,3.4,2,1,3.7,NA
25,5,3.6,2,1,3.7,NA
26,0,2.3,2,0,3,0
26,1,2.8,2,0,3,0
26,2,2.1,2,0,3,0
26,3,2.8,2,0,3,0
26,4,2.8,3,0,3,0
26,5,2.5,2,0,3,0
27,0,2.2,2,0,3.3,0
27,1,2.4,2,0,3.3,0
27,2,2.5,2,0,3.3,0
27,3,2.2,3,0,3.3,0
27,4,2.8,3,0,3.3,0
27,5,2.5,3,0,3.3,0
28,0,2.6,2,1,3.5,1
28,1,3.1,2,1,3.5,1
28,2,2.9,2,1,3.5,1
28,3,3.1,2,1,3.5,1
28,4,3.1,1,1,3.5,1
28,5,3.2,2,1,3.5,1
29,0,2.9,2,1,3.3,NA
29,1,2.7,2,1,3.3,NA
29,2,2.9,2,1,3.3,NA
29,3,2.9,3,1,3.3,NA
29,4,3.3,2,1,3.3,NA
29,5,3.2,2,1,3.3,NA
30,0,2.9,2,1,2.4,1
30,1,3,2,1,2.4,1
30,2,3.2,1,1,2.4,1
30,3,3.1,2,1,2.4,1
30,4,3.2,1,1,2.4,1
30,5,3.3,2,1,2.4,1
31,0,2.6,2,1,2,0
31,1,2.2,2,1,2,0
31,2,2.1,3,1,2,0
31,3,2.4,3,1,2,0
31,4,2.6,3,1,2,0
31,5,2.8,2,1,2,0
32,0,2.8,2,1,3.5,NA
32,1,2.9,2,1,3.5,NA
32,2,3,2,1,3.5,NA
32,3,3.3,2,1,3.5,NA
32,4,3.4,2,1,3.5,NA
32,5,3.6,2,1,3.5,NA
33,0,2.3,2,1,3.2,0
33,1,3,2,1,3.2,0
33,2,2.4,2,1,3.2,0
33,3,2.8,2,1,3.2,0
33,4,2.8,3,1,3.2,0
33,5,3,2,1,3.2,0
34,0,2.4,2,0,3.9,0
34,1,2.8,2,0,3.9,0
34,2,2.6,2,0,3.9,0
34,3,2.7,2,0,3.9,0
34,4,2.6,2,0,3.9,0
34,5,2.6,2,0,3.9,0
35,0,2.5,2,0,3.5,NA
35,1,2.5,2,0,3.5,NA
35,2,2.6,2,0,3.5,NA
35,3,3.2,2,0,3.5,NA
35,4,3.4,2,0,3.5,NA
35,5,3.6,2,0,3.5,NA
36,0,2.5,2,0,2.9,NA
36,1,2.9,2,0,2.9,NA
36,2,3,2,0,2.9,NA
36,3,3.2,2,0,2.9,NA
36,4,3,2,0,2.9,NA
36,5,3.5,1,0,2.9,NA
37,0,2.2,3,0,3,NA
37,1,2.5,2,0,3,NA
37,2,3.3,2,0,3,NA
37,3,3.1,2,0,3,NA
37,4,3.3,2,0,3,NA
37,5,3.4,2,0,3,NA
38,0,2.9,2,1,2.9,NA
38,1,3.2,2,1,2.9,NA
38,2,3.2,2,1,2.9,NA
38,3,3.4,2,1,2.9,NA
38,4,3.6,2,1,2.9,NA
38,5,3.8,2,1,2.9,NA
39,0,2.4,2,0,3.5,0
39,1,2.3,2,0,3.5,0
39,2,3,2,0,3.5,0
39,3,3.1,2,0,3.5,0
39,4,3.1,2,0,3.5,0
39,5,2.9,3,0,3.5,0
40,0,2.5,2,1,3.1,NA
40,1,2.9,2,1,3.1,NA
40,2,3.2,2,1,3.1,NA
40,3,3.6,2,1,3.1,NA
40,4,3.3,2,1,3.1,NA
40,5,3.6,2,1,3.1,NA
41,0,2.9,2,1,3.3,NA
41,1,3.5,2,1,3.3,NA
41,2,3.2,1,1,3.3,NA
41,3,3.5,2,1,3.3,NA
41,4,3.8,1,1,3.3,NA
41,5,3.9,1,1,3.3,NA
42,0,2.5,2,0,3.9,0
42,1,2.5,2,0,3.9,0
42,2,3.4,1,0,3.9,0
42,3,2.6,2,0,3.9,0
42,4,2.8,2,0,3.9,0
42,5,3,2,0,3.9,0
43,0,2,2,1,2.3,1
43,1,2.5,2,1,2.3,1
43,2,3.1,2,1,2.3,1
43,3,3.3,2,1,2.3,1
43,4,3.2,2,1,2.3,1
43,5,3.6,2,1,2.3,1
44,0,3.1,2,1,3.5,NA
44,1,3,2,1,3.5,NA
44,2,3.1,2,1,3.5,NA
44,3,2.9,2,1,3.5,NA
44,4,3.1,2,1,3.5,NA
44,5,3.2,2,1,3.5,NA
45,0,2.7,2,1,2.4,0
45,1,3.1,2,1,2.4,0
45,2,3,2,1,2.4,0
45,3,3.3,2,1,2.4,0
45,4,3.1,2,1,2.4,0
45,5,3.2,2,1,2.4,0
46,0,2.9,2,0,2.1,0
46,1,2.2,2,0,2.1,0
46,2,2.7,2,0,2.1,0
46,3,2.4,3,0,2.1,0
46,4,2.6,2,0,2.1,0
46,5,2.4,2,0,2.1,0
47,0,2.6,2,1,2.8,1
47,1,2.5,2,1,2.8,1
47,2,2.8,2,1,2.8,1
47,3,2.2,2,1,2.8,1
47,4,2.8,3,1,2.8,1
47,5,2.7,3,1,2.8,1
48,0,2.9,2,1,2.6,0
48,1,2.5,2,1,2.6,0
48,2,2.7,3,1,2.6,0
48,3,2.9,2,1,2.6,0
48,4,3,2,1,2.6,0
48,5,3.2,2,1,2.6,0
49,0,3.1,2,0,2.8,1
49,1,2.7,3,0,2.8,1
49,2,3,2,0,2.8,1
49,3,2.7,2,0,2.8,1
49,4,3,2,0,2.8,1
49,5,3.4,2,0,2.8,1
50,0,2.4,2,0,3.8,1
50,1,2.7,2,0,3.8,1
50,2,2.4,2,0,3.8,1
50,3,3.2,2,0,3.8,1
50,4,3,2,0,3.8,1
50,5,3,2,0,3.8,1
51,0,1.7,3,0,2.1,0
51,1,2.5,2,0,2.1,0
51,2,3.3,2,0,2.1,0
51,3,3.2,2,0,2.1,0
51,4,3,2,0,2.1,0
51,5,3.3,1,0,2.1,0
52,0,2.5,2,1,3.5,NA
52,1,2.9,2,1,3.5,NA
52,2,3,2,1,3.5,NA
52,3,3.3,2,1,3.5,NA
52,4,3.3,2,1,3.5,NA
52,5,3.3,2,1,3.5,NA
53,0,2.8,2,0,2.3,1
53,1,3.4,2,0,2.3,1
53,2,2.7,2,0,2.3,1
53,3,3,1,0,2.3,1
53,4,2.8,2,0,2.3,1
53,5,3,1,0,2.3,1
54,0,2.8,2,1,2.2,NA
54,1,2.5,2,1,2.2,NA
54,2,3.3,2,1,2.2,NA
54,3,3.3,2,1,2.2,NA
54,4,3.2,2,1,2.2,NA
54,5,3.4,2,1,2.2,NA
55,0,2.4,2,0,3.3,1
55,1,2.8,2,0,3.3,1
55,2,3.2,2,0,3.3,1
55,3,3.2,2,0,3.3,1
55,4,3.1,2,0,3.3,1
55,5,3.5,2,0,3.3,1
56,0,2.2,2,0,2.1,1
56,1,2,2,0,2.1,1
